id,loan_amnt_USD,loan_amnt_EUR,funded_amnt_USD,funded_amnt_EUR,int_rate,installment_USD,installment_EUR,total_pymnt_USD,total_pymnt_EUR,exchange_rate,issue_date,loan_status,term_months,sub_grade,verification_status,state_address
39552632.0,13925.0,12735.526131018369,13925.0,12735.526131018369,0.2899,302.7,276.843357979121,3312.7,3029.7290782207933,1.093398094177246,2.0,1.0,60.0,9.0,0.0,2.0
39559175.0,12000.0,10630.800664440249,12000.0,10630.800664440249,0.2899,384.34,340.48682728091376,4596.26,4071.826988495012,1.1287955045700073,1.0,1.0,36.0,7.0,0.0,1.0
39560141.0,24925.0,22081.058880097768,24925.0,22081.058880097768,0.2899,788.79,698.7891046753186,8652.68,7665.409691099071,1.1287955045700073,1.0,1.0,36.0,6.0,1.0,4.0
39560250.0,10000.0,8859.000553700207,10000.0,8859.000553700207,0.2899,329.48,291.88635024331444,3611.57,3199.490062972706,1.1287955045700073,1.0,1.0,36.0,9.0,1.0,1.0
39560268.0,5400.0,4783.860298998112,5400.0,4783.860298998112,0.2899,169.7,150.33723939629252,2864.25,2537.439233593582,1.1287955045700073,1.0,1.0,36.0,5.0,0.0,2.0
39560985.0,16525.0,14639.498414989594,16525.0,14639.498414989594,0.1559,1372.97,1216.3141990213774,6325.42,5603.689928238637,1.1287955045700073,1.0,1.0,36.0,16.0,1.0,1.0
39562566.0,25000.0,22864.49933755542,25000.0,22864.49933755542,0.2899,726.48,664.4240591498905,7230.77,6613.117435000624,1.093398094177246,2.0,1.0,60.0,28.0,1.0,4.0
39570206.0,6000.0,5315.400332220124,6000.0,5315.400332220124,0.2899,1372.97,1216.3141990213774,2085.79,1847.8014764902355,1.1287955045700073,1.0,1.0,36.0,6.0,1.0,1.0
39570345.0,27450.0,24317.95651990707,1000.0,885.9000553700207,0.21989999999999998,757.99,671.5033829699221,8304.36,7356.8329838125865,1.1287955045700073,1.0,1.0,60.0,25.0,1.0,1.0
39570400.0,4000.0,3543.600221480083,4000.0,3543.600221480083,0.1649,141.6,125.44344784039494,4200.45,3721.1788875790035,1.1287955045700073,1.0,1.0,36.0,18.0,0.0,3.0
39571187.0,15000.0,13288.50083055031,15000.0,13288.50083055031,0.2899,498.15,441.31111258257584,5459.67,4836.721955302041,1.1287955045700073,1.0,1.0,36.0,10.0,1.0,4.0
39571474.0,15000.0,13288.50083055031,15000.0,13288.50083055031,0.2899,341.22,302.2868168933585,41913.62,37131.278278758014,1.1287955045700073,1.0,1.0,60.0,12.0,1.0,1.0
39571607.0,10050.0,8903.295556468709,10050.0,8903.295556468709,0.1714,359.02,318.0558378789448,3930.08,3481.658089608611,1.1287955045700073,1.0,1.0,36.0,20.0,1.0,2.0
39571704.0,5000.0,4429.500276850104,5000.0,4429.500276850104,0.2899,160.15,141.87689386750884,1756.38,1555.977139250797,1.1287955045700073,1.0,1.0,36.0,7.0,0.0,2.0
39571858.0,16100.0,14262.990891457333,16100.0,14262.990891457333,0.18539999999999998,413.58,366.39054489993316,41913.62,37131.278278758014,1.1287955045700073,1.0,1.0,60.0,21.0,0.0,2.0
39572026.0,15500.0,13731.450858235321,15500.0,13731.450858235321,0.1431,363.16,321.72346410817676,4250.12,3765.1815433292327,1.1287955045700073,1.0,1.0,60.0,14.0,0.0,3.0
39579364.0,27975.0,24783.05404897633,27975.0,24783.05404897633,0.2899,838.58,742.8980684321921,9161.98,8116.598589299022,1.1287955045700073,1.0,1.0,60.0,35.0,1.0,2.0
39579506.0,35000.0,31006.501937950725,35000.0,31006.501937950725,0.15990000000000001,1230.33,1089.9494151233976,41913.62,37131.278278758014,1.1287955045700073,1.0,1.0,36.0,17.0,1.0,4.0
39580213.0,8000.0,7087.200442960166,8000.0,7087.200442960166,0.2899,256.23,226.99417118746044,2810.09,2489.4588865947417,1.1287955045700073,1.0,1.0,36.0,7.0,0.0,1.0
39580707.0,14500.0,13261.409615782142,14500.0,13261.409615782142,0.1366,334.84,306.2379583274822,3706.99,3390.338815972982,1.093398094177246,2.0,1.0,60.0,13.0,1.0,2.0
39582031.0,10250.0,9080.475567542713,10250.0,9080.475567542713,0.1924,267.25,236.75678979763805,41913.62,37131.278278758014,1.1287955045700073,1.0,1.0,60.0,22.0,0.0,4.0
39582156.0,6500.0,5758.350359905135,6500.0,5758.350359905135,0.2899,211.24,187.13752769636318,2316.06,2051.79768224029,1.1287955045700073,1.0,1.0,36.0,8.0,0.0,3.0
39589211.0,6050.0,5359.695334988625,6050.0,5359.695334988625,0.2899,199.34,176.59531703745995,2382.47,2110.630304917413,1.1287955045700073,1.0,1.0,36.0,9.0,1.0,3.0
39589608.0,9250.0,8194.575512172692,9250.0,8194.575512172692,0.2899,307.19,272.13963800911665,9667.54,8564.474221291892,1.1287955045700073,1.0,1.0,36.0,10.0,1.0,1.0
39589892.0,18000.0,15946.200996660373,18000.0,15946.200996660373,0.2899,370.78,328.47402253009625,4069.91,3605.533494351001,1.1287955045700073,1.0,1.0,60.0,6.0,1.0,4.0
39591170.0,35000.0,32010.299072577585,10800.0,9877.463713823941,0.2899,360.22,329.44999805496855,3955.05,3617.2095241999423,1.093398094177246,2.0,1.0,36.0,11.0,1.0,3.0
39591592.0,18000.0,15946.200996660373,18000.0,15946.200996660373,0.2899,395.33,350.2228688894303,4337.19,3842.3168611503,1.1287955045700073,1.0,1.0,60.0,10.0,1.0,2.0
39592471.0,20000.0,17718.001107400414,20000.0,17718.001107400414,0.1559,482.02,427.0215446894574,5267.58,4666.549413666014,1.1287955045700073,1.0,1.0,60.0,16.0,1.0,1.0
39600196.0,7625.0,6896.166914851635,7625.0,6896.166914851635,0.1649,269.93,244.12883086241337,1602.12,1448.9818934586363,1.1056866943836212,0.0,0.0,36.0,18.0,1.0,2.0
39600453.0,12000.0,10974.959682026602,12000.0,10974.959682026602,0.2899,384.34,351.50966701584196,4221.41,3860.8170459419925,1.093398094177246,2.0,1.0,36.0,7.0,1.0,2.0
39600950.0,19400.0,17186.4610741784,19400.0,17186.4610741784,0.20989999999999998,524.73,464.858336054311,5749.41,5093.402637344951,1.1287955045700073,1.0,1.0,60.0,24.0,1.0,2.0
39601021.0,19250.0,17053.576065872898,19250.0,17053.576065872898,0.2299,542.56,480.6539340415584,5918.99,5243.633568734599,1.1287955045700073,1.0,1.0,60.0,26.0,1.0,1.0
39601622.0,2000.0,1771.8001107400414,2000.0,1771.8001107400414,0.2899,66.42,58.84148167767678,727.96,644.8998043071604,1.1287955045700073,1.0,1.0,36.0,10.0,0.0,0.0
39602077.0,10000.0,9145.799735022167,10000.0,9145.799735022167,0.1924,260.73,238.458436491233,2857.34,2613.265941486824,1.093398094177246,2.0,1.0,60.0,22.0,1.0,4.0
39602078.0,5000.0,4572.899867511083,5000.0,4572.899867511083,0.1561,174.83,159.89601676739255,5348.65,4891.768175272631,1.093398094177246,2.0,1.0,36.0,16.0,1.0,2.0
39609270.0,12000.0,10630.800664440249,12000.0,10630.800664440249,0.1559,289.21,256.21115501356365,3444.54,3051.518176724251,1.1287955045700073,1.0,1.0,60.0,16.0,0.0,3.0
39609749.0,15000.0,13288.50083055031,15000.0,13288.50083055031,0.1924,391.1,346.47551165521514,4653.12,4122.199265643351,1.1287955045700073,1.0,1.0,60.0,22.0,1.0,2.0
39610057.0,11125.0,9855.638115991482,11125.0,9855.638115991482,0.2899,346.01,306.53027815858087,3801.48,3367.7313424880267,1.1287955045700073,1.0,1.0,36.0,4.0,0.0,2.0
39610922.0,35000.0,31006.501937950725,35000.0,31006.501937950725,0.1924,912.55,808.4280955279124,9963.23,8826.426008664252,1.1287955045700073,1.0,1.0,60.0,25.0,1.0,1.0
39611461.0,20000.0,17718.001107400414,20000.0,17718.001107400414,0.2899,632.93,560.7127220453472,6942.96,6150.768648431839,1.1287955045700073,1.0,1.0,36.0,6.0,1.0,2.0
39611467.0,12000.0,10630.800664440249,12000.0,10630.800664440249,0.1559,419.46,371.5996372255089,4593.27,4069.1781473294554,1.1287955045700073,1.0,1.0,36.0,16.0,1.0,2.0
39621774.0,18000.0,15946.200996660373,18000.0,15946.200996660373,0.2299,507.33,449.4436750908726,5534.65,4903.146741453685,1.1287955045700073,1.0,1.0,60.0,26.0,0.0,0.0
39629566.0,13600.0,12048.240753032282,1000.0,885.9000553700207,0.2899,427.37,378.60710666348575,4694.88,4159.194451955603,1.1287955045700073,1.0,1.0,36.0,5.0,1.0,2.0
39629590.0,24000.0,21261.601328880497,24000.0,21261.601328880497,0.2899,538.61,477.1546288228469,5891.67,5219.430779221891,1.1287955045700073,1.0,1.0,60.0,11.0,1.0,3.0
39630102.0,16000.0,14174.400885920331,16000.0,14174.400885920331,0.2899,359.08,318.10899188226705,3938.87,3489.4451510953136,1.1287955045700073,1.0,1.0,60.0,11.0,1.0,1.0
39630518.0,22000.0,19489.801218140456,22000.0,19489.801218140456,0.1431,515.45,456.6371835404772,5652.46,5007.5146269768275,1.1287955045700073,1.0,1.0,60.0,14.0,1.0,4.0
39631189.0,35000.0,31006.501937950725,15000.0,13288.50083055031,0.2899,471.37,417.58670909976667,15436.68,13675.355666729292,1.1287955045700073,1.0,1.0,36.0,5.0,1.0,3.0
39631370.0,8400.0,7441.560465108174,8400.0,7441.560465108174,0.2899,269.04,238.3425508967504,2955.01,2617.8435226189654,1.1287955045700073,1.0,1.0,60.0,7.0,0.0,2.0
39632009.0,7075.0,6267.742891742897,7075.0,6267.742891742897,0.2899,255.29,226.1614251354126,2801.17,2481.556658100841,1.1287955045700073,1.0,1.0,36.0,20.0,0.0,3.0
39639437.0,4000.0,3543.600221480083,4000.0,3543.600221480083,0.2899,134.76,119.38389146166399,4248.68,3763.9058472495,1.1287955045700073,1.0,1.0,60.0,12.0,0.0,4.0
39639780.0,15600.0,13820.040863772323,15600.0,13820.040863772323,0.2899,481.62,426.6671846673094,5291.76,4687.970477004861,1.1287955045700073,1.0,1.0,36.0,3.0,1.0,2.0
39640575.0,20000.0,17718.001107400414,20000.0,17718.001107400414,0.2899,612.89,542.9592849357321,6734.58,5966.164794893834,1.1287955045700073,1.0,1.0,36.0,2.0,1.0,4.0
39640792.0,35000.0,31006.501937950725,35000.0,31006.501937950725,0.2899,1169.04,1035.6526007297691,12835.35,11370.837275693597,1.1287955045700073,1.0,1.0,36.0,11.0,1.0,3.0
39640972.0,17650.0,15636.135977280866,1000.0,885.9000553700207,0.1559,425.38,376.84416555329943,4648.61,4118.203856393632,1.1287955045700073,1.0,1.0,60.0,16.0,0.0,1.0
39641066.0,14000.0,12402.60077518029,14000.0,12402.60077518029,0.2899,471.65,417.8347611152703,5167.94,4578.278332148945,1.1287955045700073,1.0,1.0,36.0,12.0,1.0,1.0
39641128.0,25000.0,22147.501384250518,25000.0,22147.501384250518,0.2899,549.07,486.4211434020173,6023.88,5336.555625542361,1.1287955045700073,1.0,1.0,60.0,9.0,1.0,2.0
39641145.0,21000.0,18603.901162770435,21000.0,18603.901162770435,0.2899,701.42,621.38801683764,5582.45,4945.492764100372,1.1287955045700073,1.0,0.0,36.0,11.0,0.0,3.0
39641287.0,17200.0,15237.480952364356,17200.0,15237.480952364356,0.15990000000000001,418.18,370.4656851546353,4569.42,4048.04943100888,1.1287955045700073,1.0,1.0,60.0,17.0,1.0,1.0
39641379.0,7575.0,6710.692919427907,7575.0,6710.692919427907,0.20989999999999998,285.35,252.79158079983543,3130.02,2772.8848913092725,1.1287955045700073,1.0,1.0,36.0,24.0,1.0,1.0
39642303.0,25000.0,22147.501384250518,25000.0,22147.501384250518,0.2899,1372.97,1216.3141990213774,5747.87,5092.038351259681,1.1287955045700073,1.0,1.0,60.0,7.0,1.0,1.0
39642358.0,21000.0,18603.901162770435,21000.0,18603.901162770435,0.2899,664.58,588.7514587978085,7290.15,6458.344288655757,1.1287955045700073,1.0,1.0,36.0,6.0,1.0,1.0
39649645.0,8000.0,7087.200442960166,8000.0,7087.200442960166,0.2899,1372.97,1216.3141990213774,2713.78,2404.1378522620553,1.1287955045700073,1.0,1.0,36.0,3.0,0.0,3.0
39649727.0,9000.0,7973.100498330186,9000.0,7973.100498330186,0.15990000000000001,316.37,280.27220051741347,9820.43,8699.919480757413,1.1287955045700073,1.0,1.0,36.0,20.0,1.0,2.0
39649735.0,20925.0,18537.458658617685,20925.0,18537.458658617685,0.2899,439.37,389.237907327926,5244.86,4646.421764408006,1.1287955045700073,1.0,1.0,60.0,7.0,1.0,1.0
39649886.0,35000.0,31006.501937950725,35000.0,31006.501937950725,0.17859999999999998,886.11,785.0048980639291,8751.45,7752.910039567969,1.1287955045700073,1.0,0.0,60.0,20.0,1.0,3.0
39650471.0,7000.0,6201.300387590145,7000.0,6201.300387590145,0.2899,219.97,194.87143517974346,2416.49,2140.7686248011014,1.1287955045700073,1.0,1.0,36.0,5.0,1.0,1.0
39650479.0,23000.0,20375.701273510476,23000.0,20375.701273510476,0.2899,494.25,437.85610236663274,5423.35,4804.546065291002,1.1287955045700073,1.0,1.0,60.0,8.0,1.0,1.0
39650816.0,15000.0,13566.229996429447,15000.0,13566.229996429447,0.2899,474.7,429.3259586203372,5214.48,4716.055666118761,1.1056866943836212,0.0,1.0,36.0,6.0,0.0,4.0
39650824.0,9000.0,7973.100498330186,9000.0,7973.100498330186,0.2899,288.26,255.36954996096216,3166.12,2804.86588330813,1.1287955045700073,1.0,1.0,36.0,10.0,0.0,2.0
39650865.0,10000.0,9044.153330952964,10000.0,9044.153330952964,0.2899,329.48,297.98676394823826,3617.92,3272.102321912135,1.1056866943836212,0.0,1.0,36.0,9.0,0.0,2.0
39651183.0,15000.0,13288.50083055031,15000.0,13288.50083055031,0.1559,524.33,464.503976032163,11770.23,10427.24740871788,1.1287955045700073,1.0,1.0,36.0,16.0,1.0,2.0
39651264.0,25000.0,22147.501384250518,25000.0,22147.501384250518,0.2899,842.23,746.1316036342926,41913.62,37131.278278758014,1.1287955045700073,1.0,1.0,36.0,12.0,1.0,2.0
39651723.0,6000.0,5315.400332220124,6000.0,5315.400332220124,0.2899,200.41,177.54323009670586,6262.72,5548.143994766937,1.1287955045700073,1.0,1.0,60.0,11.0,1.0,2.0
39651780.0,16000.0,14174.400885920331,16000.0,14174.400885920331,0.2899,490.32,434.3745151490286,5381.98,4767.896380000344,1.1287955045700073,1.0,1.0,36.0,2.0,0.0,4.0
39651810.0,5025.0,4595.764366848639,5025.0,4595.764366848639,0.2899,164.49,150.43925984137962,1806.32,1652.024097736524,1.093398094177246,2.0,1.0,36.0,9.0,0.0,0.0
39652294.0,20000.0,17718.001107400414,20000.0,17718.001107400414,0.2899,673.79,596.9105983077662,6709.03,5943.5300484791305,1.1287955045700073,1.0,0.0,36.0,12.0,1.0,1.0
39660587.0,30000.0,26577.00166110062,30000.0,26577.00166110062,0.2899,933.05,826.5890466629978,10251.07,9081.423480601958,1.1287955045700073,1.0,1.0,36.0,4.0,1.0,1.0
39660902.0,14400.0,12756.960797328298,14400.0,12756.960797328298,0.2899,444.57,393.8445876158501,4884.68,4327.338282464833,1.1287955045700073,1.0,1.0,60.0,3.0,1.0,3.0
39662294.0,20950.0,18947.50122834646,20950.0,18947.50122834646,0.17859999999999998,530.4,479.7018926737452,5813.61,5257.918024636146,1.1056866943836212,0.0,1.0,60.0,20.0,1.0,2.0
39662450.0,6000.0,5315.400332220124,6000.0,5315.400332220124,0.2899,202.14,179.07583719249598,2214.88,1962.1623146379516,1.1287955045700073,1.0,1.0,36.0,12.0,0.0,4.0
39662454.0,20000.0,18291.599470044333,20000.0,18291.599470044333,0.1399,465.27,425.52662427137636,5102.43,4666.580294196916,1.093398094177246,2.0,1.0,60.0,14.0,1.0,2.0
39662461.0,16000.0,14174.400885920331,16000.0,14174.400885920331,0.1999,423.82,375.46216146692217,4644.25,4114.3413321522185,1.1287955045700073,1.0,1.0,60.0,23.0,1.0,4.0
39670432.0,24000.0,21705.967994287115,24000.0,21705.967994287115,0.2899,697.42,630.7573416073216,7606.29,6879.245303969422,1.1056866943836212,0.0,1.0,60.0,28.0,1.0,2.0
39671485.0,12000.0,10630.800664440249,1000.0,885.9000553700207,0.17859999999999998,303.81,269.145295821966,3014.29,2670.3596779012996,1.1287955045700073,1.0,0.0,60.0,20.0,1.0,1.0
39671873.0,14000.0,12402.60077518029,14000.0,12402.60077518029,0.1366,323.3,286.4114879011277,3858.35,3418.1124786369196,1.1287955045700073,1.0,1.0,60.0,13.0,0.0,4.0
39671997.0,18000.0,15946.200996660373,18000.0,15946.200996660373,0.1714,448.71,397.512213845082,4918.67,4357.4500253468605,1.1287955045700073,1.0,1.0,60.0,19.0,1.0,2.0
39672299.0,35000.0,31006.501937950725,35000.0,31006.501937950725,0.2899,1179.12,1044.5824732878987,12957.68,11479.209429467011,1.1287955045700073,1.0,0.0,36.0,12.0,1.0,1.0
39672441.0,26000.0,23779.079311057634,26000.0,23779.079311057634,0.2899,578.23,528.8375780781868,6343.21,5801.372833718996,1.093398094177246,2.0,1.0,60.0,10.0,1.0,2.0
39679235.0,9575.0,8757.103246283725,9575.0,8757.103246283725,0.20989999999999998,360.69,329.87985064251455,3956.42,3618.4624987636403,1.093398094177246,2.0,1.0,36.0,24.0,1.0,4.0
39679820.0,34475.0,30541.404408881466,34475.0,30541.404408881466,0.18539999999999998,1372.97,1216.3141990213774,9704.6,8597.305677343904,1.1287955045700073,1.0,1.0,60.0,21.0,1.0,2.0
39681083.0,35000.0,31006.501937950725,35000.0,31006.501937950725,0.2899,899.09,796.503880782632,9853.94,8729.605991612863,1.1287955045700073,1.0,1.0,60.0,21.0,1.0,4.0
39681190.0,20400.0,18072.361129548422,20400.0,18072.361129548422,0.15990000000000001,495.98,439.3887094624229,5437.66,4817.223295083347,1.1287955045700073,1.0,0.0,60.0,17.0,1.0,1.0
39681860.0,8000.0,7087.200442960166,8000.0,7087.200442960166,0.2899,1372.97,1216.3141990213774,2690.99,2383.948190000172,1.1287955045700073,1.0,1.0,36.0,2.0,1.0,1.0
39681937.0,10000.0,8859.000553700207,10000.0,8859.000553700207,0.2899,316.47,280.3607905229505,3476.35,3079.6986574855714,1.1287955045700073,1.0,1.0,36.0,6.0,0.0,3.0
39682461.0,6000.0,5315.400332220124,6000.0,5315.400332220124,0.2899,199.26,176.52444503303033,6254.18,5540.578408294076,1.1287955045700073,1.0,1.0,36.0,10.0,1.0,2.0
39682522.0,3525.0,3122.797695179323,3525.0,3122.797695179323,0.15990000000000001,123.92,109.78073486145297,1356.86,1202.0423491293664,1.1287955045700073,1.0,1.0,36.0,17.0,1.0,1.0
39682729.0,17500.0,16005.149536288793,17500.0,16005.149536288793,0.2899,583.68,533.8220389337738,5868.42,5367.139408099879,1.093398094177246,2.0,1.0,36.0,11.0,0.0,1.0
39689649.0,16800.0,14883.120930216348,16800.0,14883.120930216348,0.2899,527.93,467.693216231495,17955.35,15906.6455591881,1.1287955045700073,1.0,1.0,36.0,5.0,1.0,1.0
39691506.0,16150.0,14307.285894225835,16150.0,14307.285894225835,0.15990000000000001,567.71,502.9343204341145,17890.34,15849.053196588497,1.1287955045700073,1.0,1.0,36.0,17.0,1.0,2.0
39692008.0,35000.0,31006.501937950725,35000.0,31006.501937950725,0.1559,843.53,747.2832737062736,9218.2,8166.403890411926,1.1287955045700073,1.0,1.0,60.0,16.0,0.0,4.0
39692957.0,24000.0,21261.601328880497,24000.0,21261.601328880497,0.1431,562.31,498.1504601351163,6166.33,5462.75208842982,1.1287955045700073,1.0,1.0,60.0,15.0,1.0,1.0
39699406.0,19950.0,17673.706104631914,19950.0,17673.706104631914,0.21989999999999998,550.89,488.0334815027907,6035.42,5346.77891218133,1.1287955045700073,1.0,1.0,60.0,25.0,1.0,4.0
39700420.0,25000.0,22147.501384250518,25000.0,22147.501384250518,0.1559,1372.97,1216.3141990213774,25238.19,22358.513918439105,1.1287955045700073,1.0,1.0,36.0,16.0,1.0,1.0
39701166.0,6000.0,5315.400332220124,6000.0,5315.400332220124,0.2899,197.69,175.1335819460994,2166.96,1919.7099839846203,1.1287955045700073,1.0,1.0,36.0,9.0,0.0,2.0
39701655.0,10000.0,8859.000553700207,10000.0,8859.000553700207,0.2899,311.02,275.53263522118385,3412.9,3023.4882989723437,1.1287955045700073,1.0,1.0,36.0,4.0,1.0,2.0
39701874.0,5600.0,4961.040310072116,5600.0,4961.040310072116,0.2899,175.98,155.90069174401626,5757.29,5100.383529781267,1.1287955045700073,1.0,1.0,36.0,5.0,0.0,1.0
39702453.0,5000.0,4429.500276850104,5000.0,4429.500276850104,0.2899,155.51,137.76631761059193,1706.45,1511.7441494861719,1.1287955045700073,1.0,1.0,36.0,4.0,1.0,1.0
39702615.0,35000.0,31654.536658335375,35000.0,31654.536658335375,0.20489999999999997,936.86,847.3105489636595,10265.62,9284.384131729737,1.1056866943836212,0.0,1.0,60.0,24.0,1.0,1.0
39709283.0,14000.0,12402.60077518029,14000.0,12402.60077518029,0.2899,318.48,282.1414496342442,41913.62,37131.278278758014,1.1287955045700073,1.0,1.0,60.0,12.0,1.0,2.0
39710687.0,10000.0,8859.000553700207,10000.0,8859.000553700207,0.1431,343.29,304.12063000797446,3768.24,3338.2840246475266,1.1287955045700073,1.0,1.0,60.0,14.0,0.0,1.0
39711094.0,10000.0,8859.000553700207,1000.0,885.9000553700207,0.2899,334.01,295.8994774941406,3667.23,3248.7992600546013,1.1287955045700073,1.0,1.0,36.0,11.0,1.0,1.0
39711438.0,12000.0,10630.800664440249,12000.0,10630.800664440249,0.2899,404.27,358.1428153844383,4429.65,3924.227180269812,1.1287955045700073,1.0,1.0,36.0,12.0,0.0,1.0
39711741.0,1900.0,1683.2101052030393,1900.0,1683.2101052030393,0.1366,64.63,57.255720578564436,708.05,627.2615342047432,1.1287955045700073,1.0,1.0,36.0,13.0,1.0,4.0
39712054.0,12725.0,11508.685113637646,12725.0,11508.685113637646,0.17859999999999998,322.17,291.37548786331166,3518.62,3182.2938793357716,1.1056866943836212,0.0,1.0,60.0,20.0,1.0,1.0
39712384.0,7575.0,6710.692919427907,7575.0,6710.692919427907,0.2899,260.04,230.3694503984202,8209.93,7273.177441583995,1.1287955045700073,1.0,1.0,36.0,14.0,1.0,1.0
39719763.0,10000.0,8859.000553700207,10000.0,8859.000553700207,0.2899,320.29,283.74492873446394,10058.0,8910.38275691167,1.1287955045700073,1.0,1.0,36.0,7.0,1.0,2.0
39720831.0,25000.0,22147.501384250518,25000.0,22147.501384250518,0.2899,766.12,678.7057504200803,8409.29,7449.790476622563,1.1287955045700073,1.0,1.0,36.0,2.0,1.0,2.0
39721185.0,7900.0,7144.881131452842,7900.0,7144.881131452842,0.1499,273.82,247.64700650815405,2998.86,2712.2149658061608,1.1056866943836212,0.0,1.0,36.0,15.0,1.0,1.0
39730077.0,12000.0,10630.800664440249,12000.0,10630.800664440249,0.1366,408.16,361.5889665998277,4875.15,4318.895654937156,1.1287955045700073,1.0,1.0,36.0,13.0,1.0,3.0
39730512.0,12000.0,10630.800664440249,1000.0,885.9000553700207,0.1431,411.95,364.94652780968005,2050.21,1816.2811525201703,1.1287955045700073,1.0,0.0,36.0,14.0,0.0,1.0
39730671.0,35000.0,31006.501937950725,35000.0,31006.501937950725,0.2899,796.18,705.3359060845031,8732.72,7736.317131530887,1.1287955045700073,1.0,1.0,60.0,12.0,1.0,1.0
39739479.0,10475.0,9279.803080000967,10475.0,9279.803080000967,0.1999,277.47,245.8106883635197,3040.54,2693.6145543547627,1.1287955045700073,1.0,1.0,60.0,23.0,1.0,1.0
39739574.0,8000.0,7087.200442960166,8000.0,7087.200442960166,0.2899,253.18,224.29217601858187,3028.53,2682.974894689769,1.1287955045700073,1.0,1.0,36.0,6.0,0.0,1.0
39740247.0,11200.0,9922.080620144232,11200.0,9922.080620144232,0.1366,1372.97,1216.3141990213774,12232.9,10837.126787335927,1.1287955045700073,1.0,1.0,36.0,13.0,0.0,1.0
39740289.0,3600.0,3189.2401993320746,3600.0,3189.2401993320746,0.2899,120.25,106.52948165824499,1436.8,1272.8611995556457,1.1287955045700073,1.0,1.0,36.0,11.0,0.0,1.0
39741110.0,12000.0,10630.800664440249,12000.0,10630.800664440249,0.2899,370.48,328.2082525134853,12605.41,11167.133416961813,1.1287955045700073,1.0,1.0,36.0,3.0,0.0,2.0
39741164.0,17000.0,15060.300941290352,17000.0,15060.300941290352,0.2899,346.25,306.7428941718697,41913.62,37131.278278758014,1.1287955045700073,1.0,1.0,60.0,5.0,0.0,4.0
39741221.0,15000.0,13288.50083055031,15000.0,13288.50083055031,0.2899,466.53,413.29895283177575,5125.59,4540.760464804025,1.1287955045700073,1.0,1.0,36.0,4.0,1.0,0.0
39741341.0,25000.0,22147.501384250518,25000.0,22147.501384250518,0.2899,1372.97,1216.3141990213774,8409.29,7449.790476622563,1.1287955045700073,1.0,1.0,36.0,2.0,1.0,2.0
39741834.0,11000.0,9744.900609070228,11000.0,9744.900609070228,0.2899,345.67,306.2290721397551,3792.36,3359.651933983052,1.1287955045700073,1.0,1.0,36.0,5.0,0.0,2.0
39749193.0,8000.0,7316.639788017734,8000.0,7316.639788017734,0.1366,272.11,248.8663565896882,2987.14,2731.9784220474116,1.093398094177246,2.0,1.0,36.0,13.0,1.0,2.0
39749843.0,23000.0,20375.701273510476,23000.0,20375.701273510476,0.2899,565.33,500.8258783023339,6731.28,5963.241324711113,1.1287955045700073,1.0,1.0,60.0,18.0,1.0,1.0
39750698.0,8000.0,7087.200442960166,8000.0,7087.200442960166,0.2899,267.21,236.72135379542323,2933.8,2599.053582444567,1.1287955045700073,1.0,1.0,36.0,11.0,1.0,1.0
39750883.0,7200.0,6378.480398664149,7200.0,6378.480398664149,0.1559,251.68,222.96332593552683,7419.21,6572.678549801812,1.1287955045700073,1.0,1.0,36.0,16.0,1.0,4.0
39751366.0,15600.0,13820.040863772323,15600.0,13820.040863772323,0.1431,365.5,323.7964702377426,4008.1,3550.77601192858,1.1287955045700073,1.0,1.0,60.0,14.0,1.0,1.0
39751412.0,35000.0,31006.501937950725,35000.0,31006.501937950725,0.2899,768.69,680.9825135623813,8411.1,7451.393955722782,1.1287955045700073,1.0,1.0,60.0,9.0,1.0,2.0
39752508.0,13000.0,11516.70071981027,13000.0,11516.70071981027,0.2899,395.67,350.5240749082561,6043.66,5354.07872863758,1.1287955045700073,1.0,1.0,36.0,1.0,0.0,4.0
39760552.0,12000.0,10630.800664440249,12000.0,10630.800664440249,0.1431,411.95,364.94652780968005,12286.69,10884.77935131428,1.1287955045700073,1.0,1.0,36.0,14.0,0.0,2.0
39761181.0,19200.0,17009.281063104398,19200.0,17009.281063104398,0.2899,603.35,534.507798407502,20078.15,17787.234196727582,1.1287955045700073,1.0,1.0,36.0,5.0,1.0,4.0
39761889.0,3000.0,2743.7399205066504,3000.0,2743.7399205066504,0.2899,92.62,84.70839714577532,3162.24,2892.12137540765,1.093398094177246,2.0,1.0,36.0,3.0,1.0,2.0
39762029.0,5500.0,4872.450304535114,5500.0,4872.450304535114,0.2899,172.84,153.1189655701544,1896.24,1679.879120994848,1.1287955045700073,1.0,1.0,36.0,5.0,0.0,4.0
39762179.0,10000.0,9449.100378601208,10000.0,9449.100378601208,0.2899,307.31,290.38030373479376,3065.68,2896.7918048670153,1.0583018064498901,3.0,1.0,36.0,3.0,0.0,1.0
39762341.0,20675.0,18315.98364477518,20675.0,18315.98364477518,0.20989999999999998,778.83,689.9655401238333,8518.91,7546.902840692223,1.1287955045700073,1.0,1.0,36.0,24.0,1.0,4.0
39770427.0,5200.0,4606.680287924108,5200.0,4606.680287924108,0.2899,163.41,144.7649280480151,1807.78,1601.512402096816,1.1287955045700073,1.0,1.0,36.0,5.0,1.0,3.0
